  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
08	2F	  	  	A#3 i08
08	31	02	01	C-4 i08 pls01
  	  	02	  	--- pls00
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	61	  	  	OFF
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
08	2F	  	  	A#3 i08
08	31	02	  	C-4 i08 pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	  	--- pls00
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	  	02	01	--- pls01
  	61	  	  	OFF
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
01	12	03	80	F-1 i01 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	0E	  	  	C#1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	12	  	  	F-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	19	  	  	C-2 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
01	18	  	  	B-1 i01
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
0B	36	03	80	F-4 i11 por80
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	03	82	--- por82
0B	36	03	80	F-4 i11 por80
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	03	82	--- por82
0B	36	03	80	F-4 i11 por80
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	03	82	--- por82
0B	36	03	80	F-4 i11 por80
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	31	  	  	C-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	36	  	  	F-4 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	  	  	---
0B	2B	  	  	F#3 i11
  	  	  	  	---
0B	32	  	  	C#4 i11
  	  	03	82	--- por82
0C	36	03	80	F-4 i12 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0D	36	  	  	F-4 i13
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0C	36	  	  	F-4 i12
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0D	34	  	  	D#4 i13
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0C	36	  	  	F-4 i12
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0D	36	  	  	F-4 i13
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0C	36	  	  	F-4 i12
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0C	36	  	  	F-4 i12
  	  	  	  	---
0D	34	  	  	D#4 i13
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	03	82	--- por82
0C	36	03	80	F-4 i12 por80
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0D	36	  	  	F-4 i13
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
0C	36	  	  	F-4 i12
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
  	  	  	  	---
